784.3291 	INFO 	Loaded monitor calibration from ['2024_11_12 10:01']
784.3517 	WARNING 	Requested an unavailable screen number - using first available.
784.3540 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2880, 1800]. Using actual size
786.9333 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002070DBB26E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002070DBB2740>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002070DC40640>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
786.9335 	EXP 	window1: backgroundImage = ''
786.9335 	EXP 	window1: backgroundFit = 'none'
787.1799 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
787.1800 	EXP 	window1: recordFrameIntervals = False
787.6160 	EXP 	window1: recordFrameIntervals = True
787.6939 	WARNING 	t of last frame was 23.02ms (=1/43)
787.7161 	WARNING 	t of last frame was 22.18ms (=1/45)
787.7385 	WARNING 	t of last frame was 22.43ms (=1/44)
787.7601 	WARNING 	t of last frame was 21.57ms (=1/46)
787.7823 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
788.1387 	EXP 	Screen (1) actual frame rate measured at 45.13Hz
788.1388 	EXP 	window1: recordFrameIntervals = False
801.4732 	INFO 	keyboard.Keyboard is using iohub backend.
801.4733 	INFO 	keyboard.Keyboard is using iohub backend.
801.4734 	INFO 	keyboard.Keyboard is using iohub backend.
801.4735 	INFO 	keyboard.Keyboard is using iohub backend.
801.4735 	INFO 	keyboard.Keyboard is using iohub backend.
801.4736 	INFO 	keyboard.Keyboard is using iohub backend.
801.4737 	INFO 	keyboard.Keyboard is using iohub backend.
801.4737 	INFO 	keyboard.Keyboard is using iohub backend.
801.4738 	INFO 	keyboard.Keyboard is using iohub backend.
801.4738 	INFO 	keyboard.Keyboard is using iohub backend.
801.4739 	INFO 	keyboard.Keyboard is using iohub backend.
801.4740 	INFO 	keyboard.Keyboard is using iohub backend.
801.7988 	INFO 	keyboard.Keyboard is using iohub backend.
801.7989 	INFO 	keyboard.Keyboard is using iohub backend.
801.7989 	INFO 	keyboard.Keyboard is using iohub backend.
801.7990 	INFO 	keyboard.Keyboard is using iohub backend.
801.7991 	INFO 	keyboard.Keyboard is using iohub backend.
801.7991 	INFO 	keyboard.Keyboard is using iohub backend.
801.7992 	INFO 	keyboard.Keyboard is using iohub backend.
801.7992 	INFO 	keyboard.Keyboard is using iohub backend.
801.7992 	EXP 	part1_part2: status = STARTED
802.4091 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Willkommen zum Ratespiel Experiment!', units='height', win=Window(...), wrapWidth=1)
