23.7621 	INFO 	Loaded monitor calibration from ['2025_03_24 13:01']
23.8082 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1024, 768]. Using actual size
24.0060 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021115847790>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000021115847730>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000021115905C40>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1024,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
24.0060 	EXP 	window1: backgroundImage = ''
24.0061 	EXP 	window1: backgroundFit = 'none'
24.0717 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
24.0718 	EXP 	window1: recordFrameIntervals = False
24.2560 	EXP 	window1: recordFrameIntervals = True
24.4397 	EXP 	Screen (1) actual frame rate measured at 59.98Hz
24.4398 	EXP 	window1: recordFrameIntervals = False
27.1195 	INFO 	keyboard.Keyboard is using iohub backend.
27.1196 	INFO 	keyboard.Keyboard is using iohub backend.
27.1196 	INFO 	keyboard.Keyboard is using iohub backend.
27.1197 	INFO 	keyboard.Keyboard is using iohub backend.
27.1197 	INFO 	keyboard.Keyboard is using iohub backend.
27.1197 	INFO 	keyboard.Keyboard is using iohub backend.
27.1197 	INFO 	keyboard.Keyboard is using iohub backend.
27.1465 	INFO 	keyboard.Keyboard is using iohub backend.
27.1465 	INFO 	keyboard.Keyboard is using iohub backend.
27.1465 	INFO 	keyboard.Keyboard is using iohub backend.
27.1466 	INFO 	keyboard.Keyboard is using iohub backend.
27.1466 	EXP 	sm: status = STARTED
