31.8206 	INFO 	Loaded monitor calibration from ['2024_11_12 10:01']
31.8331 	WARNING 	Requested an unavailable screen number - using first available.
31.8344 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2880, 1800]. Using actual size
33.2215 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B5910E95A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002B5910E9540>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002B5911B0820>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
33.2216 	EXP 	window1: backgroundImage = ''
33.2216 	EXP 	window1: backgroundFit = 'none'
33.3405 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
33.3406 	EXP 	window1: recordFrameIntervals = False
33.7052 	EXP 	window1: recordFrameIntervals = True
33.8281 	EXP 	Screen (1) actual frame rate measured at 89.59Hz
33.8282 	EXP 	window1: recordFrameIntervals = False
36.6588 	INFO 	keyboard.Keyboard is using iohub backend.
36.6589 	INFO 	keyboard.Keyboard is using iohub backend.
36.6589 	INFO 	keyboard.Keyboard is using iohub backend.
36.6590 	INFO 	keyboard.Keyboard is using iohub backend.
36.6590 	INFO 	keyboard.Keyboard is using iohub backend.
36.6590 	INFO 	keyboard.Keyboard is using iohub backend.
36.6591 	INFO 	keyboard.Keyboard is using iohub backend.
36.6591 	INFO 	keyboard.Keyboard is using iohub backend.
36.6591 	INFO 	keyboard.Keyboard is using iohub backend.
