13.6567 	INFO 	Loaded monitor calibration from ['2025_03_24 13:01']
13.6994 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1024, 768]. Using actual size
13.9035 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000227940FB550>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000227940FB4F0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022794178AF0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([1024,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.9036 	EXP 	window1: backgroundImage = ''
13.9036 	EXP 	window1: backgroundFit = 'none'
13.9679 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
13.9680 	EXP 	window1: recordFrameIntervals = False
14.1520 	EXP 	window1: recordFrameIntervals = True
14.3354 	EXP 	Screen (1) actual frame rate measured at 60.08Hz
14.3354 	EXP 	window1: recordFrameIntervals = False
17.1632 	INFO 	keyboard.Keyboard is using iohub backend.
17.1633 	INFO 	keyboard.Keyboard is using iohub backend.
17.1633 	INFO 	keyboard.Keyboard is using iohub backend.
17.1634 	INFO 	keyboard.Keyboard is using iohub backend.
17.1634 	INFO 	keyboard.Keyboard is using iohub backend.
17.1634 	INFO 	keyboard.Keyboard is using iohub backend.
17.1634 	INFO 	keyboard.Keyboard is using iohub backend.
17.1635 	INFO 	keyboard.Keyboard is using iohub backend.
17.1635 	INFO 	keyboard.Keyboard is using iohub backend.
17.1635 	INFO 	keyboard.Keyboard is using iohub backend.
17.1636 	INFO 	keyboard.Keyboard is using iohub backend.
17.1636 	INFO 	keyboard.Keyboard is using iohub backend.
17.1636 	INFO 	keyboard.Keyboard is using iohub backend.
17.1636 	INFO 	keyboard.Keyboard is using iohub backend.
17.1637 	INFO 	keyboard.Keyboard is using iohub backend.
17.1637 	INFO 	keyboard.Keyboard is using iohub backend.
17.1637 	INFO 	keyboard.Keyboard is using iohub backend.
17.1638 	INFO 	keyboard.Keyboard is using iohub backend.
17.1638 	INFO 	keyboard.Keyboard is using iohub backend.
17.1638 	INFO 	keyboard.Keyboard is using iohub backend.
17.1638 	INFO 	keyboard.Keyboard is using iohub backend.
17.1639 	EXP 	guess: status = STARTED
17.2228 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Willkommen zum Ratespiel Experiment!', units='height', win=Window(...), wrapWidth=1)
17.2477 	EXP 	Created instructions1_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='instructions1_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.2)
