48.0969 	INFO 	Loaded monitor calibration from ['2024_11_12 10:01']
48.1007 	WARNING 	Requested an unavailable screen number - using first available.
48.1078 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [2880, 1800]. Using actual size
48.3862 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000292982B1CC0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000292982B1D20>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000029298340A60>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=1, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
48.3863 	EXP 	window1: backgroundImage = ''
48.3863 	EXP 	window1: backgroundFit = 'none'
48.4699 	EXP 	window1: Attempting to measure frame rate of screen (1) ...
48.4700 	EXP 	window1: recordFrameIntervals = False
48.6505 	EXP 	window1: recordFrameIntervals = True
48.7729 	EXP 	Screen (1) actual frame rate measured at 90.53Hz
48.7729 	EXP 	window1: recordFrameIntervals = False
51.0614 	INFO 	keyboard.Keyboard is using iohub backend.
51.0614 	INFO 	keyboard.Keyboard is using iohub backend.
51.0615 	INFO 	keyboard.Keyboard is using iohub backend.
51.0615 	INFO 	keyboard.Keyboard is using iohub backend.
51.0615 	INFO 	keyboard.Keyboard is using iohub backend.
51.0615 	INFO 	keyboard.Keyboard is using iohub backend.
51.0616 	INFO 	keyboard.Keyboard is using iohub backend.
51.0616 	INFO 	keyboard.Keyboard is using iohub backend.
51.0616 	INFO 	keyboard.Keyboard is using iohub backend.
51.0616 	INFO 	keyboard.Keyboard is using iohub backend.
51.0617 	INFO 	keyboard.Keyboard is using iohub backend.
51.0617 	INFO 	keyboard.Keyboard is using iohub backend.
51.3330 	INFO 	keyboard.Keyboard is using iohub backend.
51.3330 	INFO 	keyboard.Keyboard is using iohub backend.
51.3331 	INFO 	keyboard.Keyboard is using iohub backend.
51.3331 	INFO 	keyboard.Keyboard is using iohub backend.
51.3331 	INFO 	keyboard.Keyboard is using iohub backend.
51.3332 	INFO 	keyboard.Keyboard is using iohub backend.
51.3332 	INFO 	keyboard.Keyboard is using iohub backend.
51.3332 	INFO 	keyboard.Keyboard is using iohub backend.
51.3332 	INFO 	keyboard.Keyboard is using iohub backend.
51.3333 	INFO 	keyboard.Keyboard is using iohub backend.
51.3333 	EXP 	part1_part2: status = STARTED
51.4020 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Willkommen zum Ratespiel Experiment!', units='height', win=Window(...), wrapWidth=1)
51.4211 	EXP 	Created instructions1_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions1_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.2)
51.4352 	EXP 	Created instructions2_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions2_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.2)
51.4522 	EXP 	Created instructions3_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instructions3_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.2)
