thisN,thisTrialN,thisRepN,Cue,Target,Mediator1,Mediator2,iti,scanner_ready_press.keys,scanner_ready_press.rt,scanner_ready_press.duration,skip_trigger.keys,living_nonliving.keys,living_nonliving.rt,living_nonliving.duration,end_mapping.keys,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,load_and_shuffle.thisRepN,load_and_shuffle.thisTrialN,load_and_shuffle.thisN,load_and_shuffle.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,iti_loading_loop.thisRepN,iti_loading_loop.thisTrialN,iti_loading_loop.thisN,iti_loading_loop.thisIndex,semantic_mapping_run.thisRepN,semantic_mapping_run.thisTrialN,semantic_mapping_run.thisN,semantic_mapping_run.thisIndex,thisRow.t,notes,welcome.started,welcome_text.started,key_resp__welcome.started,welcome.stopped,key_resp__welcome.keys,key_resp__welcome.rt,key_resp__welcome.duration,scout.started,scout_text.started,key_resp.started,scout.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instructions_semantic_mapping1.started,sm_instructions1_text.started,sm_instructions1_key.started,instructions_semantic_mapping1.stopped,sm_instructions1_key.keys,sm_instructions1_key.rt,sm_instructions1_key.duration,instructions_semantic_mapping2.started,sm_instructions2_text.started,sm_instructions2_key.started,instructions_semantic_mapping2.stopped,sm_instructions2_key.keys,sm_instructions2_key.rt,sm_instructions2_key.duration,reset_run.started,reset_run.stopped,shuffle_items.started,shuffle_items.stopped,set_up_runs.started,set_up_runs.stopped,load_iti.started,load_iti.stopped,prep_scanner.started,scanner_ready_press.started,ready_set_text.started,prep_scanner.stopped,runs.scanner_ready_press.keys,runs.scanner_ready_press.rt,runs.scanner_ready_press.duration,wait_for_trigger.started,starting_soon.started,skip_trigger.started,wait_for_trigger.stopped,runs.skip_trigger.keys,blank.started,begin_end_run_cross.started,sound_1.started,sound_1.stopped,sound_2.started,sound_2.stopped,begin_end_run_cross.stopped,blank.stopped,CurrentItem,CurrentITI,set_up_trial.started,set_up_trial.stopped,sm_iti.started,iti_cross.started,iti_cross.stopped,sm_iti.stopped,item.started,living_nonliving.started,end_mapping.started,living_nonliving_text.started,semantic_map_item.started,item.stopped,semantic_mapping_run.living_nonliving.keys,semantic_mapping_run.living_nonliving.rt,semantic_mapping_run.living_nonliving.duration,semantic_mapping_run.end_mapping.keys,living_nonliving.stopped,end_mapping.stopped,living_nonliving_text.stopped,semantic_map_item.stopped,fieldmap.started,fieldmap.stopped,runs.fm_key.keys,task_break.started,feeback_text.started,task_break_text.started,task_break_resp.started,feeback_text.stopped,task_break.stopped,runs.task_break_resp.keys,runs.task_break_resp.rt,runs.task_break_resp.duration,fm_text.started,fm_key.started,runs.fm_key.rt,runs.fm_key.duration,thanks.started,thanks_text.started,thanks_text.stopped,thanks.stopped,PID,MRI,date,expName,psychopyVersion,frameRate,expStart,
56,0,56,,,,,,space,1.766113900000164,None,None,3,1.144196600000214,0.2151413000001412,None,0,0,0,0,,,,,1,0,1,0,,,,,56,0,56,0,1416.5284549000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monument,2.3973,1416.5131232000003,1416.5136345,1416.5137405000005,1416.5284549000007,1418.9282412000002,1418.9126735,1418.9168465000002,1418.9282412000002,1418.9282412000002,1418.9282412000002,1418.9282412000002,1420.9125303,3,1.144196600000214,0.2151413000001412,None,1420.9281665000008,1420.9281665000008,1420.9281665000008,1420.9281665000008,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
57,0,57,,,,,,space,1.766113900000164,None,None,2,0.7887302999997701,0.22735730000022158,None,0,0,0,0,,,,,1,0,1,0,,,,,57,0,57,0,1420.9281665000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geschwister,2.2788,1420.9130329,1420.9137068,1420.9138284,1420.9281665000008,1423.2118633,1423.1954650000007,1423.1998590000003,1423.2118633,1423.2118633,1423.2118633,1423.2118633,1425.1957728000007,2,0.7887302999997701,0.22735730000022158,None,1425.2111254000001,1425.2111254000001,1425.2111254000001,1425.2111254000001,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
58,0,58,,,,,,space,1.766113900000164,None,None,2,1.2402619000004051,0.26626690000011877,None,0,0,0,0,,,,,1,0,1,0,,,,,58,0,58,0,1425.2111254000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ausbruch,3.0881,1425.1962838,1425.1967961,1425.1969054,1425.2111254000001,1428.3112404000003,1428.2952377000001,1428.2990743,1428.3112404000003,1428.3112404000003,1428.3112404000003,1428.3112404000003,1430.2954147,2,1.2402619000004051,0.26626690000011877,None,1430.3107740000005,1430.3107740000005,1430.3107740000005,1430.3107740000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
59,0,59,,,,,,space,1.766113900000164,None,None,2,1.0983974000000671,0.22196879999955854,None,0,0,0,0,,,,,1,0,1,0,,,,,59,0,59,0,1430.3107740000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feuer,4.9535,1430.2959262000004,1430.2964966,1430.2966012000006,1430.3107740000005,1435.2771710000006,1435.261716,1435.2657132000004,1435.2771710000006,1435.2771710000006,1435.2771710000006,1435.2771710000006,1437.2616266000005,2,1.0983974000000671,0.22196879999955854,None,1437.2771991,1437.2771991,1437.2771991,1437.2771991,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
60,0,60,,,,,,space,1.766113900000164,None,None,3,1.0115375999994285,0.36466120000022784,None,0,0,0,0,,,,,1,0,1,0,,,,,60,0,60,0,1437.2771991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nummer,2.2076,1437.2621383000005,1437.2626565,1437.2627634,1437.2771991,1439.4937915,1439.4780927000002,1439.4822366000008,1439.4937915,1439.4937915,1439.4937915,1439.4937915,1441.4778720000004,3,1.0115375999994285,0.36466120000022784,None,1441.4942791000003,1441.4942791000003,1441.4942791000003,1441.4942791000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
61,0,61,,,,,,space,1.766113900000164,None,None,3,0.8279544000006354,0.19211429999995744,None,0,0,0,0,,,,,1,0,1,0,,,,,61,0,61,0,1441.4942791000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tal,3.0728,1441.4783249000002,1441.4788093000006,1441.4789106000007,1441.4942791000003,1444.5766827000007,1444.5610544,1444.5640639000003,1444.5766827000007,1444.5766827000007,1444.5766827000007,1444.5766827000007,1446.5612366000005,3,0.8279544000006354,0.19211429999995744,None,1446.5768154000007,1446.5768154000007,1446.5768154000007,1446.5768154000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
62,0,62,,,,,,space,1.766113900000164,None,None,2,0.8124096000001373,0.21499089999997523,None,0,0,0,0,,,,,1,0,1,0,,,,,62,0,62,0,1446.5768154000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Präsident,2.047,1446.5617532000006,1446.5622662000005,1446.5623713000004,1446.5768154000007,1448.6262294000007,1448.6107125000008,1448.6141588,1448.6262294000007,1448.6262294000007,1448.6262294000007,1448.6262294000007,1450.6108979,2,0.8124096000001373,0.21499089999997523,None,1450.6267484,1450.6267484,1450.6267484,1450.6267484,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
63,0,63,,,,,,space,1.766113900000164,None,None,2,1.080140900000515,0.3018562999995993,None,0,0,0,0,,,,,1,0,1,0,,,,,63,0,63,0,1450.6267484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltraum,2.0982,1450.6114178000007,1450.6119319,1450.6120388,1450.6267484,1452.7262559,1452.7112695000005,1452.7154739000007,1452.7262559,1452.7262559,1452.7262559,1452.7262559,1454.7107336,2,1.080140900000515,0.3018562999995993,None,1454.7264254000002,1454.7264254000002,1454.7264254000002,1454.7264254000002,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
64,0,64,,,,,,space,1.766113900000164,None,None,3,0.5966571999997541,0.23969160000069678,None,0,0,0,0,,,,,1,0,1,0,,,,,64,0,64,0,1454.7264254000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seife,3.7173,1454.7112624000001,1454.7117922000007,1454.7118996,1454.7264254000002,1458.4602128000006,1458.4435219000006,1458.4478216000007,1458.4602128000006,1458.4602128000006,1458.4602128000006,1458.4602128000006,1460.4435312000005,3,0.5966571999997541,0.23969160000069678,None,1460.4595074000008,1460.4595074000008,1460.4595074000008,1460.4595074000008,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
65,0,65,,,,,,space,1.766113900000164,None,None,3,0.7606525999999576,0.19065539999974135,None,0,0,0,0,,,,,1,0,1,0,,,,,65,0,65,0,1460.4595074000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Schnee,3.7679,1460.4440514000007,1460.4446851000002,1460.4447897,1460.4595074000008,1464.2422034,1464.2266268000003,1464.2304596000004,1464.2422034,1464.2422034,1464.2422034,1464.2422034,1466.2267962000005,3,0.7606525999999576,0.19065539999974135,None,1466.2424389000007,1466.2424389000007,1466.2424389000007,1466.2424389000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
66,0,66,,,,,,space,1.766113900000164,None,None,3,0.9263611999995192,0.24198080000041955,None,0,0,0,0,,,,,1,0,1,0,,,,,66,0,66,0,1466.2424389000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brise,3.8041,1466.2272298000007,1466.2276984,1466.2277867000003,1466.2424389000007,1470.0582272000001,1470.0431757000006,1470.0464281000004,1470.0582272000001,1470.0582272000001,1470.0582272000001,1470.0582272000001,1472.0430446,3,0.9263611999995192,0.24198080000041955,None,1472.0586730000005,1472.0586730000005,1472.0586730000005,1472.0586730000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
67,0,67,,,,,,space,1.766113900000164,None,None,3,0.9564768000000186,0.3979795999994167,None,0,0,0,0,,,,,1,0,1,0,,,,,67,0,67,0,1472.0586730000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dunkelheit,2.9369,1472.0435552000008,1472.0441920000003,1472.0442992000008,1472.0586730000005,1475.0082305000005,1474.9925355000005,1474.9962925,1475.0082305000005,1475.0082305000005,1475.0082305000005,1475.0082305000005,1476.9932395000005,3,0.9564768000000186,0.3979795999994167,None,1477.0084087000005,1477.0084087000005,1477.0084087000005,1477.0084087000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
68,0,68,,,,,,space,1.766113900000164,None,None,2,1.356004700000085,0.220766100000219,None,0,0,0,0,,,,,1,0,1,0,,,,,68,0,68,0,1477.0084087000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Urlaub,2.0676,1476.9937474000008,1476.9942686000004,1476.9943746000008,1477.0084087000005,1479.0913008000007,1479.0756920000003,1479.0802018000004,1479.0913008000007,1479.0913008000007,1479.0913008000007,1479.0913008000007,1481.0760147,2,1.356004700000085,0.220766100000219,None,1481.0913404000003,1481.0913404000003,1481.0913404000003,1481.0913404000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
69,0,69,,,,,,space,1.766113900000164,None,None,3,0.6438578999996025,0.22978189999957976,None,0,0,0,0,,,,,1,0,1,0,,,,,69,0,69,0,1481.0913404000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabel,2.106,1481.0765225000005,1481.0770381000002,1481.0771440000008,1481.0913404000003,1483.2077541000008,1483.1922507,1483.1962751,1483.2077541000008,1483.2077541000008,1483.2077541000008,1483.2077541000008,1485.1923708000004,3,0.6438578999996025,0.22978189999957976,None,1485.2078545000004,1485.2078545000004,1485.2078545000004,1485.2078545000004,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
70,0,70,,,,,,space,1.766113900000164,None,None,3,0.5734189000004335,0.19506060000003345,None,0,0,0,0,,,,,1,0,1,0,,,,,70,0,70,0,1485.2078545000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nudeln,2.0414,1485.1928820000003,1485.1933977000008,1485.1935030000004,1485.2078545000004,1487.2591175000007,1487.2419984000007,1487.2466073000005,1487.2591175000007,1487.2591175000007,1487.2591175000007,1487.2591175000007,1489.2581568000005,3,0.5734189000004335,0.19506060000003345,None,,,,,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
71,0,71,,,,,,space,1.766113900000164,None,None,2,0.8768557999992481,0.4497815000004266,None,0,0,0,0,,,,,1,0,1,0,,,,,71,0,71,0,1489.2746335000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beugen,3.4279,1489.2586141000002,1489.2594500000005,1489.2595558000003,1489.2746335000002,1492.7072369000007,1492.6918641000002,1492.6955502,1492.7072369000007,1492.7072369000007,1492.7072369000007,1492.7072369000007,1494.6916521000003,2,0.8768557999992481,0.4497815000004266,None,1494.7073286000004,1494.7073286000004,1494.7073286000004,1494.7073286000004,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
72,0,72,,,,,,space,1.766113900000164,None,None,2,0.6381862999996883,0.1870213000001968,None,0,0,0,0,,,,,1,0,1,0,,,,,72,0,72,0,1494.7073286000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuß,2.6833,1494.6921575000006,1494.6926722000007,1494.6927757000003,1494.7073286000004,1497.3903439000005,1497.3749822,1497.3785839000002,1497.3903439000005,1497.3903439000005,1497.3903439000005,1497.3903439000005,1499.3749729,2,0.6381862999996883,0.1870213000001968,None,1499.3903325,1499.3903325,1499.3903325,1499.3903325,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
73,0,73,,,,,,space,1.766113900000164,None,None,2,0.7759475000002567,0.2184332999995604,None,0,0,0,0,,,,,1,0,1,0,,,,,73,0,73,0,1499.3903325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ozean,2.6799,1499.3754850000005,1499.3761341,1499.3762422,1499.3903325,1502.0732905000004,1502.0576485000001,1502.061068,1502.0732905000004,1502.0732905000004,1502.0732905000004,1502.0732905000004,1504.0577847000004,2,0.7759475000002567,0.2184332999995604,None,1504.0734463000008,1504.0734463000008,1504.0734463000008,1504.0734463000008,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
74,0,74,,,,,,space,1.766113900000164,None,None,2,0.7839515000005122,0.20636599999943428,None,0,0,0,0,,,,,1,0,1,0,,,,,74,0,74,0,1504.0734463000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Service,2.5617,1504.0583034,1504.0588177,1504.0589269000002,1504.0734463000008,1506.6396599,1506.6246085000002,1506.6282804000002,1506.6396599,1506.6396599,1506.6396599,1506.6396599,1508.6243413000002,2,0.7839515000005122,0.20636599999943428,None,1508.6397452,1508.6397452,1508.6397452,1508.6397452,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
75,0,75,,,,,,space,1.766113900000164,None,None,3,0.6809948999998596,0.2264513000000079,None,0,0,0,0,,,,,1,0,1,0,,,,,75,0,75,0,1508.6397452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mappe,2.5281,1508.6248891000005,1508.6254096000002,1508.6255164000004,1508.6397452,1511.1728923,1511.1573627000007,1511.1607242,1511.1728923,1511.1728923,1511.1728923,1511.1728923,1513.1573781000006,3,0.6809948999998596,0.2264513000000079,None,1513.1727635000007,1513.1727635000007,1513.1727635000007,1513.1727635000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
76,0,76,,,,,,space,1.766113900000164,None,None,3,0.9454886000003171,0.259093099999518,None,0,0,0,0,,,,,1,0,1,0,,,,,76,0,76,0,1513.1727635000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poesie,2.6898,1513.1578990000007,1513.1584265000001,1513.1585329,1513.1727635000007,1515.8727008000005,1515.8569070000003,1515.8604924,1515.8727008000005,1515.8727008000005,1515.8727008000005,1515.8727008000005,1517.8569365000003,3,0.9454886000003171,0.259093099999518,None,1517.8724884000003,1517.8724884000003,1517.8724884000003,1517.8724884000003,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
77,0,77,,,,,,space,1.766113900000164,None,None,2,0.9839207000004535,0.3862591999995857,None,0,0,0,0,,,,,1,0,1,0,,,,,77,0,77,0,1517.8724884000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kunst,2.7158,1517.8574252000008,1517.8580615,1517.8581592,1517.8724884000003,1520.5892781000002,1520.5740493000003,1520.5790514,1520.5892781000002,1520.5892781000002,1520.5892781000002,1520.5892781000002,1522.5736069000004,2,0.9839207000004535,0.3862591999995857,None,1522.5890164000002,1522.5890164000002,1522.5890164000002,1522.5890164000002,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
78,0,78,,,,,,space,1.766113900000164,None,None,2,0.6855977999994138,0.1888200000003053,None,0,0,0,0,,,,,1,0,1,0,,,,,78,0,78,0,1522.5890164000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arm,2.2347,1522.5741205000004,1522.5746304000004,1522.5747346000007,1522.5890164000002,1524.8386339000008,1524.8231322000001,1524.8263525000002,1524.8386339000008,1524.8386339000008,1524.8386339000008,1524.8386339000008,1526.823152,2,0.6855977999994138,0.1888200000003053,None,1526.8388915000005,1526.8388915000005,1526.8388915000005,1526.8388915000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
79,0,79,,,,,,space,1.766113900000164,None,None,3,0.7059757000006357,0.2871201999996629,None,0,0,0,0,,,,,1,0,1,0,,,,,79,0,79,0,1526.8388915000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sitzgurt,4.0079,1526.8236683000005,1526.8241751000005,1526.8242826000005,1526.8388915000005,1530.8551541000006,1530.8395656000002,1530.8432232000005,1530.8551541000006,1530.8551541000006,1530.8551541000006,1530.8551541000006,1532.8396837,3,0.7059757000006357,0.2871201999996629,None,1532.8677141000007,1532.8677141000007,1532.8677141000007,1532.8677141000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
0,0,0,,,,,3.8041,space,3.6882212999998956,None,None,2,0.9293295000006765,0.4195704999992813,None,0,0,0,0,,,,,2,0,2,0,0,79,79,10,0,0,0,0,1585.6022215000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558.1674241,1558.1676747000001,1558.1750754000004,1558.1796267,1558.1796267,1561.8721154000004,space,3.6882212999998956,None,1561.8722666000003,1561.8869031000004,1561.8869031000004,1573.5877699000002,None,1573.5952173000005,1573.6030890000002,1573.6031238666667,1574.8062287000002,1583.6023607666668,1584.6054452000008,1585.6022215000003,1585.5864226000003,Schule,3.8041,1585.5877141,1585.5883088,1585.5884050000004,1585.6022215000003,1589.4184167000003,1589.4028044000006,1589.4065692000004,1589.4184167000003,1589.4184167000003,1589.4184167000003,1589.4184167000003,1591.4030686000006,2,0.9293295000006765,0.4195704999992813,None,1591.4186502000002,1591.4186502000002,1591.4186502000002,1591.4186502000002,1544.8548578,1544.8549358,None,1544.8610184,1544.8715732,1548.8714446000004,1548.8714446000004,1548.8714446000004,1558.1225538000008,2,9.238570799999252,None,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
1,0,1,,,,,,space,3.6882212999998956,None,None,3,1.005152600000656,0.22391960000004474,None,0,0,0,0,,,,,2,0,2,0,,,,,1,0,1,0,1591.4186502000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sterne,2.5617,1591.4036079000007,1591.4044001000002,1591.4045646000004,1591.4186502000002,1593.9848064000007,1593.9692251000006,1593.9727497000003,1593.9848064000007,1593.9848064000007,1593.9848064000007,1593.9848064000007,1595.9694532000003,3,1.005152600000656,0.22391960000004474,None,1595.9848837,1595.9848837,1595.9848837,1595.9848837,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
2,0,2,,,,,,space,3.6882212999998956,None,None,3,0.8271273999998812,0.3520404000000781,None,0,0,0,0,,,,,2,0,2,0,,,,,2,0,2,0,1595.9848837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gras,2.2318,1595.9699576000003,1595.9704865000003,1595.9705917,1595.9848837,1598.2179171000007,1598.2025301000003,1598.2058415000001,1598.2179171000007,1598.2179171000007,1598.2179171000007,1598.2179171000007,1600.2027757000005,3,0.8271273999998812,0.3520404000000781,None,1600.2180471000001,1600.2180471000001,1600.2180471000001,1600.2180471000001,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
3,0,3,,,,,,space,3.6882212999998956,None,None,2,0.7248743999998624,0.18812870000056137,None,0,0,0,0,,,,,2,0,2,0,,,,,3,0,3,0,1600.2180471000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weinen,3.6546,1600.2032831000006,1600.2038313000003,1600.2039379000007,1600.2180471000001,1603.8845025,1603.8689639000004,1603.8731582,1603.8845025,1603.8845025,1603.8845025,1603.8845025,1605.8687421000004,2,0.7248743999998624,0.18812870000056137,None,1605.8844795000005,1605.8844795000005,1605.8844795000005,1605.8844795000005,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
4,0,4,,,,,,space,3.6882212999998956,None,None,2,1.3563210999991497,0.17138990000057674,None,0,0,0,0,,,,,2,0,2,0,,,,,4,0,4,0,1605.8844795000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frieden,4.7161,1605.8692502000004,1605.8697569000005,1605.8698619000006,1605.8844795000005,1610.600563,1610.5851650000004,1610.5901169000008,1610.600563,1610.600563,1610.600563,1610.600563,1612.5852471000007,2,1.3563210999991497,0.17138990000057674,None,1612.6007652000008,1612.6007652000008,1612.6007652000008,1612.6007652000008,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
5,0,5,,,,,,space,3.6882212999998956,None,None,3,0.6606768999999986,0.21739269999943645,None,0,0,0,0,,,,,2,0,2,0,,,,,5,0,5,0,1612.6007652000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tanne,3.7782,1612.5857410000008,1612.5862538000001,1612.5863626,1612.6007652000008,1616.3836119000007,1616.3679086000002,1616.3713468000005,1616.3836119000007,1616.3836119000007,1616.3836119000007,1616.3836119000007,1618.3682138000004,3,0.6606768999999986,0.21739269999943645,None,1618.3836199000007,1618.3836199000007,1618.3836199000007,1618.3836199000007,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
6,0,6,,,,,,space,3.6882212999998956,None,None,2,0.6900384999999005,0.1529939000001832,None,0,0,0,0,,,,,2,0,2,0,,,,,6,0,6,0,1618.3836199000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wurm,3.9405,1618.3687239,1618.3692338,1618.3693394000002,1618.3836199000007,1622.3334491000005,1622.3179299000003,1622.3211948000007,1622.3334491000005,1622.3334491000005,1622.3334491000005,1622.3334491000005,1624.3175060000003,2,0.6900384999999005,0.1529939000001832,None,1624.3335071000001,1624.3335071000001,1624.3335071000001,1624.3335071000001,,,,,,,,,,,,,,,,,,,,,5848,1,2025-10-08_17h06.22.151,sm,2024.2.4,59.91292255845215,2025-10-08 17h06.39.724420 +0200,
