144.5948 	INFO 	Loaded monitor calibration from ['2025_03_24 13:01']
144.8645 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DE0D7FD6A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DE0D7FD640>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001DE0D918A60>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1024,  768]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
144.8646 	EXP 	window1: backgroundImage = ''
144.8646 	EXP 	window1: backgroundFit = 'none'
144.9307 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
144.9307 	EXP 	window1: recordFrameIntervals = False
145.1136 	EXP 	window1: recordFrameIntervals = True
145.2973 	EXP 	Screen (0) actual frame rate measured at 59.96Hz
145.2973 	EXP 	window1: recordFrameIntervals = False
148.6510 	INFO 	keyboard.Keyboard is using iohub backend.
148.6510 	INFO 	keyboard.Keyboard is using iohub backend.
148.6511 	INFO 	keyboard.Keyboard is using iohub backend.
148.6511 	INFO 	keyboard.Keyboard is using iohub backend.
148.6511 	INFO 	keyboard.Keyboard is using iohub backend.
148.6512 	INFO 	keyboard.Keyboard is using iohub backend.
148.6512 	INFO 	keyboard.Keyboard is using iohub backend.
148.6512 	EXP 	part0: status = STARTED
148.7455 	EXP 	Created welcome_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05000000000000001, italic=False, languageStyle='LTR', name='welcome_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
148.8144 	EXP 	Created hand_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='right_hand_silhouette.png', interpolate=True, mask=None, maskParams=None, name='hand_image', opacity=1, ori=0.0, pos=array([ 0.  , -0.25]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
148.8315 	EXP 	Created hand_intro_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.04, italic=False, languageStyle='LTR', name='hand_intro_text', opacity=1, ori=0.0, pos=array([0.  , 0.23]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
